BIZ_NO,CMP_PFIX_NM,CMP_NM,CMP_SFIX_NM,CMP_ENM,BZ_TYP,CMP_SCL,PBCO_GB,PSN_CORP_GB,HDOF_BR_GB,FR_IVST_CORP_YN,VENT_YN,LIST_CD,IND_CD_ORDR,IND_CD1,IND_CD2,IND_CD3,PB_ORG_TYP,MDSCO_PRTC_YN,HDOF_CMP_CD,ESTB_DATE,ESTB_GB,LIST_DATE,MN_BIZ_CONT,NATN_NM,HOMEPAGE_URL,CEO_NM,EMP_CNT
1078766866,(주),신대광유통,,"Shindaegwang Distribution Co., Ltd.",M,2,2,1,1,N,N,,10,46315,,,0,N,,20120223,01,,"도매,냉동수산물(일반）",,,이창용,3
1148694228,(주),디지털플러스,,DIGITALPLUS Inc.,M,2,2,1,1,N,N,,10,59110,,,0,N,,20120323,01,,"영상촬영, 편집",,,권용찬,1
3058198543,(주),에스피테크,,SP-PUMPTECH. Co. Ltd,M,2,2,1,1,N,N,,10,29130,,,0,N,,20090603,01,,"펌프, 모터",,www.sp-pumptech.com,박복년,8
3058612079,(주),에이치엔시,,"H&C CO.,LTD",M,2,2,1,1,N,N,,10,29299,,,0,N,,20110629,01,,"그 외 기타 특수목적용 기계 제조업",,,윤석건,12
3058612424,(주),태영넷,,"TAEYEONG NET CO.,LTD.",M,2,2,1,1,N,N,,10,27199,,,0,N,,20110704,01,,"구강용품, 치과재료 외",,,김민상,3
3088138054,,희망일터,,Heemangilter,M,2,2,1,1,N,N,,10,20491,,,0,N,,20120831,01,,제조업,,,박민수,3
4018146853,,케이티아이,,K.T.I,M,2,2,1,1,N,N,,10,25112,,,0,N,,20120509,01,,"건설,실내장식",,,장원겸,10
4088185497,,임마뉴엘,,"Energreen CO., LTD",M,2,2,1,1,N,N,,10,29299,,,0,N,,20100305,01,,금속가공제품 제조업(기계 및 가구 제조업 제외),,,박훈,4
5148178613,,재승,,Jaeseung,M,2,2,1,1,N,N,,10,46791,,,0,N,,20110929,01,,"제조,자동차부품",,,한석희,3
1448115175,(주),유니,,"UNIR Co.,Ltd",M,2,2,1,1,N,N,,10,46800,,,0,N,,20130612,01,,"황사마스크, 이브롬클렌저",,,하리라,4
2208861439,(주),에스엘이노베이션스,,"SL INNOVATIONS CO.,LTD.",M,2,2,1,1,N,N,,10,58222,,,0,N,,20130624,01,,통신망을 통한 VAN결재 및 유통업,,www.slinnovations.com,정재훈,5
1348710665,(주),반월시화에코클러스터에스피씨,,"BanwolSihwa Ecocluster SPC Co., Ltd.",M,2,2,1,1,N,N,,10,41122,,,0,N,,20130614,01,,. 본건프로젝트수행에 따른 건설 및 사업시행,,,임지형,4
1428160072,(주),농업회사법인 프리델리,,"Farming Association Free Deli Co., Ltd.",M,2,2,1,1,N,N,,10,46311,,,0,N,,20130607,01,,농산물의 유통.가공.판매,,,임지선,6
1408175297,(주),챔피온,,"Champion Co., Ltd",M,2,2,1,1,N,N,,10,28519,,,0,N,,20130617,01,,"안마기, 전기매트 제조 및 도소매업",,www.champion.co.kr,정승영,14
1408175996,,두두테크,(주),"Do Do Tech Co., Ltd.",M,2,2,1,1,N,N,,10,26299,,,0,N,,20101123,01,,전자부품 제조업,,,정찬붕,6
1358633780,(주),플라텍,,"PLATECH CO., LTD.",M,2,2,1,1,N,N,,10,25922,,,0,N,,20130620,01,,도금업,,,김상용,16
3058627567,(주),엘림미트,,Ellim Miteu,M,2,2,1,1,N,N,,10,46313,,,0,N,,20130625,01,,축산물 판매업,,,라승연,10
4078126869,(유),임실정마트,,Imshiljeong Mart,M,2,2,1,1,N,N,,10,46499,,,0,N,,20130619,04,,"생활용품, 의류, 잡화, 식품, 농축수산물, 제과, 가전, 주류의 도소매 및",,,이기주,4
6098600951,(주),씨오엘,,COL,M,2,2,1,1,N,N,,10,46521,,,0,N,,20110901,01,,"파렛트, 부품 제조 및 도매업",,,최호철,7
1288556681,,농업회사법인효종원(주)일산지점,,"Hyojongwon Co., Ltd._Ilsan Branch",M,2,2,1,2,N,N,,10,10792,,,0,N,3910155,20101129,01,,오미자 외,,www.hyojongwon.com,김유진외  1명,5
1078797340,,코디스페이스,(주),"Coordi Space Co., Ltd.",M,2,2,1,1,N,N,,10,58220,,,0,N,,20130626,01,,위치기반 서비스 플랫폼LBS(Location based Service) Platform,,www.coordispace.com,이효영,13
1078797582,,에이케이티공간정보,(주),"AKT Space Information Co., Ltd.",M,2,2,1,1,N,Y,,10,62021,,,0,N,,20130701,01,,시스템통합 및 구축서비스의 판매업,,www.aktgeo.com,구자덕,8
1178184909,(주),이상종합건설,,"E Sang General Construction Co., Ltd.",M,2,2,1,1,N,N,,10,42209,,,0,N,,20130701,01,,토목 및 건축공사업,,,조정순,6
1058789179,(주),아베크인터내셔널,,"Avec international Co., Ltd.",M,2,2,1,1,N,N,,10,13999,47590,,0,N,,20130708,01,,반려동물용품,,www.avec-international.com,김두향외 1명,14
1088607145,(주),새로본,,S.R.B Corporation,M,2,2,1,1,N,N,,10,46499,,,0,N,,20130709,01,,생활용품 도소매업,,www.serobon.co.kr,임재두,2
2208861778,(주),케이원제2호위탁관리부동산투자회사,,K-won Je-2ho Consignment Management Real Estate Investment Company,M,2,2,1,1,N,N,,10,68112,,,0,N,,20130709,01,,회사는 그 자산을 부동산투자회사법 제21조 각호에서 규정한 방법으로 투,,,김동현,1
1448115516,(주),에스앤알,,SNR,M,2,2,1,1,N,N,,10,46310,,,0,N,,20130703,01,,냉동식품 외,,blog.naver.com/snrtrade,신동규,2
1348712310,(주),유안개발,,"U An Development Co., Ltd.",M,2,2,1,1,N,N,,10,25113,,,0,N,,20130705,01,,교량 도로시설물 제조,,www.uan-dvl.com,손승오,4
1388185152,(주),케이비더블유,,KBW Inc.,M,2,2,1,1,N,N,,10,72919,,,0,N,,20130701,01,,기술서비스,,www.kbwlab.com,라이언데이비드로빈슨,16
1408175716,(주),디에스아이,,"DSI Co., Ltd.",M,2,2,1,1,N,N,,10,29271,,,0,N,,20130625,01,,반도체/디스플레이 제조장비 외,,www.dsibiz.com,이창열,1
3148648800,(주),해온테크놀로지,,Haeon Technology,M,2,2,1,1,N,N,,10,62021,,,0,N,,20130703,01,,"컴퓨터 하드웨어 및 소프트웨어의 개발, 제조, 판매, 임대, 서비스업",,,이철구,5
3168122209,(주),세일에프엠,,Sale FM,M,2,2,1,1,N,N,,10,30300,,,0,N,,20130701,01,,생산설비 장비 유지보수업,,,김재일,67
3128652894,(주),주영,,Ju Young,M,2,2,1,1,N,N,,10,30391,,,0,N,,20130625,01,,자동차 부품 조립 및 제조업,,,주영학,14
5148188969,(주),반고푸드시스템,,"BANGOFOODSYSTEM Co.,Ltd.",M,2,2,1,1,N,N,,10,10742,,,0,N,,20130621,01,,고로케,,banwoldang.com,박종훈,13
5138177038,(주),부성코오드,,"BUSUNG CORD CO.,LTD.",M,2,2,1,1,N,N,,10,13993,,,0,N,,20130701,01,,타이어코오드지 제직업,,www.busungtextec.co.kr,조상형,51
6058621895,(주),정가온,,"Jeong Gaon Co., Ltd.",M,2,2,1,1,N,N,,10,46332,,,0,N,,20130702,01,,해양심층수를 이용한 식음료.도소매 및 수출입업,,,천재필,7
6158602181,(주),동진캐스팅,,"Dongjin Casting Co., Ltd.",M,2,2,1,1,N,Y,,10,24322,,,0,N,,20130708,01,,비철금속주물외 제조업,,,이상경,5
4088603205,(주),태성화학,,TAESUNG CHEMICAL,M,2,2,1,1,N,N,,10,22251,,,0,N,,20130628,01,,양식용 스치로폴부자재 제조 및 도.소매업,,,신석순,5
4178146732,(주),우미건설산업,,"Umi Construction Industry Co., Ltd.",M,2,2,1,1,N,N,,10,41229,,,0,N,,20130701,01,,토목공사업,,,홍승우,4
1288691822,(주),에픽,,Epik,M,2,2,1,1,N,N,,10,58222,,,0,N,,20130703,01,,소프트웨어 개발공급 및 서비스,,www.epicstudio.co.kr,최종원,10
2048643662,(주),비와이앤씨,,BY&C,M,2,2,1,1,N,N,,10,14100,,,0,N,,20130715,01,,의류 제조 및 도.소매업,,,차정은,8
1228633111,(주),케이엠이,,KEME,M,2,2,1,1,N,N,,10,42311,,,0,N,,20130711,01,,전기공사업,,,정명란,1
1378636347,(주),지엠라이팅,,"GM LIGHTING CO.,LTD",M,2,2,1,1,N,N,,10,26200,,,0,N,,20130724,01,,"전자부품, 전자제품, 조명등 조명기구 수입및 수출업",,,고기만,11
1278650468,(주),송추가마골,,"SONGCHU GAMAGOL CO.,LTD.",M,2,2,1,1,N,N,,10,56111,,,0,N,,20130723,01,,한식,,www.gamagoll.com,김재민,615
2648119548,(주),코스레보,,"COSREVO Co.,LTD.",M,2,2,1,1,N,N,,10,20423,46499,,0,N,,20130715,01,,"에코글램 샴푸, 피에라 핸드크림 등",,,박혜선,2
1138673875,(주),언드레스,,Eon Dress,M,2,2,1,1,N,N,,10,46329,,,0,N,,20130717,01,,1. 식품 잡화 판매업,,storefarm.naver.com/undressshop,박은영,5
1108606722,(주),유저해빗,,UserHabit Inc.,M,2,2,1,1,N,Y,,10,58222,,,0,N,,20130719,01,,"1.소프트웨어 개발, 공급 및 자문",,,정현종,13
2158783939,(주),브이엠팩토리,,VM Factory,M,2,2,1,1,N,N,,10,42412,,,0,N,,20130719,01,,실내장식업,,www.vmfactory.co.kr,나일정,7
2308101220,(주),우성엔터테인먼트,,"WOO SUNG ENTERTAINMENT CO.,LTD",M,2,2,1,1,N,N,,10,59130,,,0,N,,20130724,01,,"1. 영화 수입, 수출, 제작, 배급 및 판매",,,이장혁,10
1208801354,(주),디디앤컴퍼니,,DDN COMPANY LTD.,M,2,2,1,1,N,N,,10,68112,,,0,N,,20130723,01,,1. 부동산 종합 컨설팅 서비스업,,,유장철,3
1448115781,,데일리,,"Daily Co.,Ltd",M,2,2,1,1,Y,N,,10,75290,,,0,N,,20130717,01,,여행보조 및 예약 서비스업,네덜란드,www.dailyhotel.co.kr,배보찬,86
1388185701,(주),판디엔씨,,pann dnc,M,2,2,1,1,N,N,,10,41121,,,0,N,,20130718,01,,건축공사,,,임인철,7
1388185827,,아이메탈,(주),I Metal,M,2,2,1,1,N,N,,10,46721,,,0,N,,20130724,01,,"1. 철강 도,소매업",,,강희숙,
3018624568,,태화개발,(주),Taehwa Development,M,2,2,1,1,N,N,,10,96920,,,0,N,,20130919,01,,"장의, 장묘, 분묘이장",,,김영호,1
3148651057,(주),파이리퀴드,,Pie Liquid,M,2,2,1,1,N,N,,10,28519,,,0,N,,20130717,01,,전자담배기기 제조 판매업,,,고병인,10
6178612031,(주),명품정항우케익,,jung hangoww cake lnc,M,2,2,1,1,N,N,,10,10712,,,0,N,,20130718,01,,케이크 및 빵류 외 디저트류,,www.jhwcake.com,이성은,69
6218604262,(주),디비에스아이,,"DBSI Co., Ltd.",M,2,2,1,1,N,Y,,10,42420,,,0,N,,20130724,01,,1. 금속구조물창호공사업,,www.siinfo.co.kr,김태호,8
4028603736,,우성공영,(주),WS co,M,2,2,1,1,N,N,,10,96921,,,0,N,,20130718,01,,"장의, 장묘, 분묘이장 등",,,김영호,1
2158783996,(주),엘케이코리아에프엔비,,LK KOREA FnB,M,2,2,1,1,N,N,,10,46329,,,0,N,,20130729,01,,식품판매업,,,이승욱,3
1208801091,(주),덤퍼,,Deompeo,M,2,2,1,1,N,N,,10,46800,,,0,N,,20130801,01,,"상품 종합 도소매 및 전자상거래, 통신판매업",,,이장명,6
1138674535,,티엔에스토탈컨설팅,(주),TNS,M,2,2,1,1,N,N,,10,68210,,,0,N,,20130807,01,,건물종합관리 외,,,박한기,41
2208864019,(주),제이알제13호위탁관리부동산투자회사,,JR Thirteen Consignment Management Real Estate Investment Company,M,2,2,1,1,N,N,,10,68112,,,0,N,,20130809,01,,부동산의 개발,,,박제혁,10
1218627805,(주),북앤북스,,Book & Books,M,2,2,1,1,N,N,,10,46453,,,0,N,,20130730,01,,도서 도.소매업,,,이종대,5
1318651660,(주),씨아이씨티,,"CICT Co., Ltd.",M,2,2,1,1,N,N,,10,26299,,,0,N,,20130802,01,,"전기, 전자, 통신 제품의 제조 및 판매업",,www.cict.co.kr,이승해,78
1268667762,(주),지오유통,,"GO Co., Ltd.",M,2,2,1,1,N,N,,10,46330,,,0,N,,20130819,01,,음료 외,,,박철성,4
3018624933,(주),농부와콩,,Nongbuwakong,M,2,2,1,1,N,N,,10,46313,,,0,N,,20130807,01,,식육 도소매업,,,이응세,5
3058628659,(주),호수조명,,"Hosu Lighting Co., Ltd.",M,2,2,1,1,N,N,,10,26121,,,0,N,,20130814,01,,"엘이디, 조명기기, 기구제조및 도매업",,hosulighting.co.kr,김호은,5
6218604068,(주),보성목재,,Bosung Wood,M,2,2,1,1,N,N,,10,16101,,,0,N,,20130731,01,,목재 제조업,,,오권택,4
6058622458,(주),오성,,Osung,M,2,2,1,1,N,N,,10,46311,,,0,N,,20130731,01,,"농,수산물 수,출입업",,,강인형,1
4038174224,(주),아이존옵틱,,I Zone Optic,M,2,2,1,1,N,N,,10,27301,,,0,N,,20130808,01,,"안경렌즈, 콘텍트렌즈, 광학렌즈의 제조업 및 도소매업",,,이춘우,7
1418136211,(주),부르조아가구,,"Bureu Joa Furniture Co., Ltd.",M,2,2,1,1,N,N,,10,46431,,,0,N,,20130731,01,,가구류 도소매업,,,박청희,
1078800202,(주),먹킷,,MUKIT INC.,M,2,2,1,1,N,N,,10,58222,,,0,N,,20130814,01,,"SNS광고, 영상컨텐츠",,www.mukit.co.kr,황정연,7
2208864042,,버자야에이치알카페코리아,(주),Berjaya HR Cafe Korea Ltd.,M,2,2,1,1,Y,N,,10,56123,,,0,N,,20130816,01,,1. 음식점업,말레이시아,www.hardrock.com/seoul,조재형,4
3138128897,(주),호텔머드린,,MUDRIN,M,2,2,1,1,N,N,,10,55101,,,0,N,,20130801,01,,1. 관광숙박업 및 관광객 이용시설업,,www.mudrin.com,이은주,29
5048608172,(주),유니크,,Unique Corp.,M,2,2,1,1,N,N,,10,27193,,,0,N,,20130812,01,,"1.안경, 안경테, 선그라스 제조및 판매업",,,이구석,6
1438114095,(주),비엘티,,"BLT CO.,LTD.",M,2,2,1,1,N,N,,10,29271,,,0,N,,20130820,01,,1. 반도체용 프레임 제조업 및 임가공업,,,이권두,7
6158603157,(주),가나테크,,"GANATECH Co., Ltd.",M,2,2,1,1,N,N,,10,29222,,,0,N,,20130823,01,,수전시공지그,,www.가나테크.com,이용석,9
1138675835,(주),온마켓,,ONMARKET,M,2,2,1,1,N,N,,10,46521,46443,46320,0,N,,20131001,01,,"안마기, 화장품 외",,www.onmarket7.com,온용준,3
1198676434,(주),시큐시스,,SECUSYS,M,2,2,1,1,N,N,,10,58222,,,0,N,,20130901,01,,소프트웨어 개발 및 공급업,,www.secusys.co.kr,유건형,1
2648121684,(주),케이알제9호위탁관리부동산투자회사,,MASTERN 7 REIT,M,2,2,1,1,N,N,,10,68112,,,0,N,,20130830,01,,1. 부동산의 개발사업,,,최동우,3
1388187034,(주),제너럴웨이브,,"Jeneoreol Wave Co., Ltd.",M,2,2,1,1,N,Y,,10,28909,,,0,N,,20130902,01,,"1. 전자제품,제조 및 무역업",,,정선웅,5
1268668382,(주),비에프커머스,,"BF Commerce Co., Ltd.",M,2,2,1,1,N,N,,10,58222,,,0,N,,20130826,01,,소프트웨어 개발 및 자료처리(아이티) 서비스업,,www.bfcommerce.com,전명진,7
1428162634,(주),농민마트,,"Nongmin Mart Co., Ltd.",M,2,2,1,1,N,N,,10,46329,,,0,N,,20130826,01,,1.종합식품 판매업,,,이남권,10
3018624855,,윤창산업,(주),"Yunchang Industry Co., Ltd.",M,2,2,1,1,N,N,,10,46329,,,0,N,,20130830,01,,1.식용유의 원할한 수급 및 배급업,,,윤지현,2
4128137164,(주),금강화학,,"KEUNKANG CHEMICAL CO.,LTD.",M,2,2,1,1,N,N,,10,20200,,,0,N,,20090901,01,,"플라스틱 사출,성형,제조업",,,조성균,18
1108607454,,스탁사이언스,(주),"Stock Science Co., Ltd.",M,2,2,1,1,N,N,,10,58222,,,0,N,,20130904,01,,소프트웨어 개발업,,,오민영,4
2068682680,,연승푸드,(주),"Yeonseung Food Co., Ltd.",M,2,2,1,1,N,N,,10,46312,,,0,N,,20131014,01,,수입 돈육 및 우육 도소매업,,www.마늘보쌈.com,두승균,7
2618100448,(주),바빌론,,"BABILRON CO.,LTD.",M,2,2,1,1,N,N,,10,55101,,,0,N,,20130909,01,,관광호텔업,,,최윤성,17
2308102156,(주),가빈에프엔씨,,Gabin FNC,M,2,2,1,1,N,N,,10,46311,,,0,N,,20130913,01,,국내 및 해외 농.수.축산물 수입 및 판매업,,,김관중,6
1308685380,(주),우리식품,,"WOORI FOOD CO.,LTD",M,2,2,1,1,N,N,,10,46315,,,0,N,,20130924,01,,수산물 무역업,,,유승호,
1448117697,(주),레드사하라스튜디오,,Red Sahara Studio Inc.,M,2,2,1,1,N,N,,10,62010,,,0,N,,20130924,01,,"정보통신 관련 소프트웨어 자문, 개발, 제작, 유통 및 관련 서비스업",,redsaharastudio.com,장홍덕,66
1248555735,(주),디씨티와이물류센터,,DCTY Logistics Center,M,2,2,1,2,N,N,,10,46413,,,0,N,2111849,20070921,01,,"아동복, 기성복, 셔츠 도소매업",,,김관수,15
1148712617,(주),스포츠포키즈,,"SPORTS FOR KIDS Co., Ltd",M,2,2,1,1,N,N,,10,85612,,,0,N,,20131028,01,,수영장 운영 등,,kidssplash.com,진대호,8
1348715772,,코드마인드,(주),CODEMIND Corporation,M,2,2,1,1,N,Y,,10,58221,,,0,N,,20130925,01,,"정적분석솔루션, 코드분석용역",,www.codemind.co.kr,신승철,14
1408178810,(주),파파야플러스,,"Papa Ya Plus Co., Ltd.",M,2,2,1,1,N,N,,10,20422,,,0,N,,20130930,01,,"1. 친환경 세제의 개발, 제조, 판매 및 유통",,www.papayaplus.kr,이병주,3
3128656774,(주),한인,,Hanin,M,2,2,1,1,N,N,,10,42132,,,0,N,,20130930,01,,1.철근콘크리트 공사업,,,김진우,10
6208150870,,태일엔지니어링,(주),"TAEIL ENGINEERING CO.,LTD.",M,2,2,1,1,N,N,,10,46599,,,0,N,,20130924,01,,1. 액체펌프 및 소방펌프 제조업,,,노성왕,3
4108680700,,브이테크,(주),"V Tech Co., Ltd.",M,2,2,1,1,N,N,,10,42311,,,0,N,,20130930,01,,1. 전기공사업,,,서형숙,8
1278555525,(주),신우식품,,"Sinwoo Food Co.,Ltd.",M,2,2,1,2,N,N,,10,10121,,,0,N,2242183,20120406,01,,"가금류 가공 및 저장 처리업",,,신원우,7
1388527465,(주),세다평촌지점,,"SEDA Co.,Ltd. Pyeongchon Branch office",M,2,2,1,2,N,N,,10,42411,,,0,N,1253381,20130901,01,,도장설비-건설업,,www.seda.co.kr,이현주외 1명,39
3128549198,(유),대율종합건설,,DAEYUL GENEARAL CONTRUCTION LTD.,M,2,2,1,2,N,N,,10,,,,0,N,1368077,,04,,,,,김성율,
3178504648,(주),동화청안공장,,"Dongwhacheongan Factory Co., Ltd.",M,2,2,1,2,N,N,,10,10121,,,0,N,1539612,20081201,01,,"제조,고기통조림",,dhfoods.co.kr,노동영,22
6138515780,,신송산업(주)진주공장,,"Singsong Industry Co,. Ltd. Ococo Garosugil Agency",M,2,2,1,2,N,N,,10,10620,,,0,N,3681613,20031010,01,,"전분",,,조승우외  1명,3
2148511758,(주),대동모피서초영업소,,Daedong Fur Seocho Business Office,M,2,2,1,2,N,N,,10,47411,,,0,N,1246740,,01,,"남자용 겉옷 소매업",,,노문수,20
4168517299,(주),슈가버블광양공장,,Sugar Bubble Gwangyang Factory,M,2,2,1,2,N,N,,10,20120,,,0,N,1204473,20060501,01,,"기초 무기 화학물질 제조업",,,정세훈,2
5028531461,,월드건축자재(주)동대구지점,,"WORLD ARCHITECTURE MATERIALS CO.,LTD.",M,2,2,1,2,N,N,,10,52915,,,0,N,2886080,,01,,"주차장 운영업",,,송원진,
2148535105,(주),아이비김영,,"IB Kimyoung Co.,Ltd.",M,2,2,1,2,N,N,,10,58100,,,0,N,2914545,,01,,"서적, 잡지 및 기타 인쇄물 출판업",,,김석철,
4098606942,,영농조합법인장성초원,,Farming Association Jangseongchowon,M,2,2,1,1,N,N,,10,56111,,,0,N,,20090220,05,,"한식 일반 음식점업",,,이문희,3
1328524854,(주),중앙벽돌남양주,,"Joongang Block Namyangju Co., Ltd.",M,2,2,1,2,N,N,,10,46600,,,0,N,1802650,20130901,01,,"도매,기와，벽돌및블록",,www.joongangbrick.co.kr,곽재영,3
1328525891,(주),소모홀딩스엔테크놀러지뉴오남주유,,Somo Holdings En Technology Nyuonamjuyu,M,2,2,1,2,N,N,,10,47711,,,0,N,1799009,,01,,"운송장비용 주유소 운영업",,,최세엽,
3128541987,(주),장원,,"Jangwon Co., Ltd.",M,2,2,1,2,N,N,,10,47312,,,0,N,1697970,,01,,"통신기기 소매업",,,장균택,
1228540594,(주),카네비컴경인지점,,Kanebicom Gyeongin Branch,M,2,2,1,2,N,N,,10,95210,,,0,N,1802305,,01,,"자동차 수리 및 세차업",,,정종택,
1308541686,(주),에프씨엔애드부천,,F C.N Ad Bucheon,M,2,2,1,2,N,N,,10,47411,,,0,N,1264824,,01,,"남자용 겉옷 소매업",,,함영길,1
2248144506,,강원찰옥수수영농조합법인,,Gangwon Chaloksusu Farming Association,M,2,2,1,1,N,N,,10,46209,,,0,N,,20090518,05,,"기타 산업용 농산물 도매업",,,김성균,0
2278509826,(주),자인관광속초지점,,Jain Travel Sokcho Branch,M,2,2,1,2,N,N,,10,55900,,,0,N,1388783,20100705,01,,"기타 숙박업",,,맹창수외 1명,40
5028617923,(주),프로페셔널,,"PROFESSIONAL CO.,LTD.",M,2,2,1,1,N,N,,10,46324,,,0,N,,20120531,01,,"낙농품 및 동·식물성 유지 도매업",,,신덕주,4
2268530030,(주),에프씨엔애드,,"FCN Ad Co., Ltd.",M,2,2,1,2,N,N,,10,96910,,,0,N,1264824,,01,,"세탁업",,,함영길,
2158531214,(주),슬럼버테크,,Seulleombeo Tech,M,2,2,1,2,N,N,,10,13221,,,0,N,1282725,,01,,"침구 및 관련제품 제조업",,,김성수,
1328530263,(주),세일교육,,sale Education,M,2,2,1,2,N,N,,10,47611,,,0,N,2654641,,01,,"서적, 신문 및 잡지류 소매업",,,김경란외  1명,
5038525870,(주),보르네오가구대구직영점,,Boreu Neo Furniture Daegu Agency,M,2,2,1,2,N,N,,10,32020,,,0,N,1384625,,01,,"목재가구 제조업",,,가한순외  1명,
1068537724,,바이피씨,,Ba EPC,M,2,2,1,2,N,N,,10,47911,,,0,N,1503557,20110905,01,,"전자상거래 소매 중개업",,,이근홍,
4168515312,(주),에프씨엔에드순천점,,F C.N Edeusuncheonjeom,M,2,2,1,2,N,N,,10,96910,,,0,N,1264824,,01,,"세탁업",,,함영길,1
1258530663,(주),세일에스티에스,,"Seil STS Co.,Ltd.",M,2,2,1,2,N,N,,10,46690,,,0,N,2784472,20130402,01,,"기타 건축자재 도매업",,,김영근,20
1328526774,(주),세일교육,,sale Education,M,2,2,1,2,N,N,,10,85500,,,0,N,2654641,,01,,"일반 교습 학원",,,김경란외  1명,3
1208526261,(주),한우리열린교육,,Hanwoori Yeolin Education,M,2,2,1,2,N,N,,10,85500,,,0,N,1873509,,01,,"일반 교습 학원",,,김희선,4
1088515255,,대성교육출판,(주),"Da Sung  Education  Publishing Co.,Ltd.",M,2,2,1,2,N,N,,10,58100,,,0,N,1488027,,01,,"서적, 잡지 및 기타 인쇄물 출판업",,,김문규,5
1358549626,(주),엘피씨렌탈,,"LPCRENTAL Co.,Ltd.",M,2,2,1,2,N,N,,10,91222,,,0,N,2252106,,01,,"컴퓨터 게임방 운영업",,,이희동,159
2268529436,(주),뷰티르샤강릉지점(엠비씨아카데미,,Byutireusya Gangreung Agency,M,2,2,1,2,N,N,,10,85632,,,0,N,1854200,20110715,01,,"기타 교습학원",,,김채호,4
5048522842,(주),에프씨엔에드대구점,,F C.N Edeu Daegu Branch,M,2,2,1,2,N,N,,10,47420,,,0,N,1264824,,01,,"섬유, 직물 및 의복액세서리 소매업",,,함영길,1
4168524859,(주),정진홈푸드한진해운광양터미널점,,Jungjin Home Food Hanjin Haeyun Shipping Terminal Branch,M,2,2,1,2,N,N,,10,10751,,,0,N,2811011,,01,,"도시락류 제조업",,,김형채,
6178538029,,프리미어모터스(주)해운대지점,,Primier Motors Haeundae Branch,M,2,2,1,2,N,N,,10,45110,,,0,N,3754773,,01,,"자동차 신품 판매업",,,김기호,
1428139754,(주),코아,,Coa,M,2,2,1,1,N,N,,10,10700,,,0,N,,20110901,01,,도매 및 소매업,,,김재숙,6
1198513164,(주),에프씨엔애드서울금천점,,"F C.N Ad Seoul Geumcheonjeom Co., Ltd.",M,2,2,1,2,N,N,,10,34000,,,0,N,1264824,,01,,"산업용 기계 및 장비 수리업",,,함영길,1
4108542811,,한국아동가족상담센터(주)수완지점,,Korea Children and Family Counseling Center Yeosu Branch,M,2,2,1,2,N,N,,10,85600,,,0,N,3168478,,01,,"기타 교육기관",,,이숙,3
